source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,difference,abs_difference,u_statistic,u_p_value,cohens_d,effect_size,significant_005,significant_001,characteristic_of
faketruebr,adj (Adjectives),10,2.5407221523003543,1.616256010708683,10,4.680505663164931,0.7737145995161013,-2.139783510864577,2.139783510864577,15.0,0.009108496398030965,-1.6887689769618,large,True,True,machine
faketruebr,compare (Comparisons),10,1.0266054456122649,0.8994745863365169,10,2.1274529330202347,0.6822835249549761,-1.10084748740797,1.10084748740797,20.0,0.025193588674820015,-1.3789899504826357,large,True,False,machine
faketruebr,work (Work),10,2.6419849027491007,2.496113408093959,10,5.337555813280288,1.8857903162781169,-2.695570910531187,2.695570910531187,13.0,0.005722030191733962,-1.218556539718278,large,True,True,machine
faketruebr,achieve (Achievement),10,0.9160175541265538,0.6518810511624917,10,1.5468622071576432,0.46108284970490404,-0.6308446530310894,0.6308446530310894,22.0,0.03756347188589839,-1.1173302574268256,large,True,False,machine
faketruebr,see (See),10,1.5458069952808084,0.9835933377271638,10,0.70069701223947,0.6282547276154135,0.8451099830413384,0.8451099830413384,74.0,0.07456201278798393,1.024033563188949,large,False,False,human
faketruebr,interrog (Interrogatives),10,3.0052205708991018,1.570285867863352,10,4.309368950606558,1.0543793632406302,-1.3041483797074562,1.3041483797074562,27.0,0.08897301170181328,-0.9751049484386,large,False,False,machine
faketruebr,verb (Verbs),10,10.310848701936797,3.1480745872690723,10,7.847917338360905,1.8465537187126013,2.4629313635758914,2.4629313635758914,72.0,0.10410988966022681,0.9543617088477703,large,False,False,human
faketruebr,informal (Informal Language),10,1.5271813253209117,1.7444616973985299,10,0.3059474272999458,0.5456936565456464,1.2212338980209658,1.2212338980209658,80.0,0.02122642110774402,0.9448878803761561,large,True,False,human
faketruebr,home (Home),10,0.0,0.0,10,0.23996335185898982,0.3614957740527909,-0.23996335185898982,0.23996335185898982,25.0,0.014931389578798809,-0.9387645749405974,large,True,False,machine
faketruebr,insight (Insight),10,1.0179561190376147,0.9728634907073505,10,1.7537611511904903,0.5840539821246292,-0.7358050321528755,0.7358050321528755,26.0,0.07522166534813726,-0.9170441216026374,large,False,False,machine
faketruebr,male (Male),10,1.227052431494681,0.9950621151574216,10,0.5520171414927966,0.3498569487425029,0.6750352900018843,0.6750352900018843,64.5,0.28809875429924503,0.9050696459047254,large,False,False,human
faketruebr,drives (Drives),10,7.859999781807318,2.20869596815848,10,9.771685316743625,2.1238026741401366,-1.911685534936307,1.911685534936307,25.0,0.06402210128302689,-0.8823170214631347,large,False,False,machine
faketruebr,tentat (Tentative),10,1.9343082722127298,1.0843489488149574,10,1.0854708984739287,0.8265579188107838,0.8488373737388011,0.8488373737388011,72.0,0.10410988966022681,0.8804375438736928,large,False,False,human
faketruebr,netspeak (Netspeak),10,1.2608763552040863,1.6176358724142883,10,0.22498767497796437,0.5533361352155116,1.0358886802261218,1.0358886802261218,72.0,0.06659403502018063,0.8568782578905871,large,False,False,human
faketruebr,percept (Perceptual Processes),10,2.4307026011801507,1.2115918663139147,10,1.6078151951602426,0.6842238567016662,0.8228874060199081,0.8228874060199081,74.0,0.07566157214388704,0.8363529614344073,large,False,False,human
faketruebr,health (Health),10,0.0746268656716418,0.22388059701492538,10,0.2780375039207481,0.26504289363903727,-0.20341063824910632,0.20341063824910632,28.0,0.05651717597829673,-0.8291422888983202,large,False,False,machine
faketruebr,adverb (Adverbs),10,6.606813931017735,3.4338280515209116,10,8.764068926845367,1.5492232139298425,-2.157254995827632,2.157254995827632,29.0,0.12122450301291662,-0.809852422600468,large,False,False,machine
faketruebr,family (Family),10,0.08888888888888888,0.26666666666666666,10,0.3230047608749586,0.32695310336834504,-0.23411587198606973,0.23411587198606973,27.0,0.0459638376053142,-0.7847373709578956,medium,True,False,machine
faketruebr,pronoun (Pronouns),10,17.12486977378122,2.6729816691034287,10,15.38731420714773,1.6807665525548754,1.7375555666334908,1.7375555666334908,68.0,0.18587673236587576,0.7782342136834438,medium,False,False,human
faketruebr,motion (Motion),10,5.531522559243497,3.3649403007611096,10,3.6258594106255777,0.9251945634931438,1.905663148617919,1.905663148617919,74.0,0.07566157214388704,0.77225145983759,medium,False,False,human
faketruebr,cause (Causal),10,2.6500893674473884,1.756725942899245,10,3.5998919237323412,0.7831196061359627,-0.9498025562849528,0.9498025562849528,33.0,0.21212191786139534,-0.6983689072060193,medium,False,False,machine
faketruebr,nonflu (Nonfluencies),10,0.11587410083650684,0.2361005204215122,10,0.0,0.0,0.11587410083650684,0.11587410083650684,60.0,0.16807831903497028,0.6940718497283099,medium,False,False,human
faketruebr,social (Social),10,8.816404847148295,3.9900598501755398,10,6.6908495081102135,2.56166031365872,2.1255553390380815,2.1255553390380815,64.0,0.3074894566186813,0.6339621992216337,medium,False,False,human
