source,metric,human_n,human_mean,human_std,machine_n,machine_mean,machine_std,shapiro_p_human,shapiro_p_machine,t_statistic,t_p_value,u_statistic,u_p_value,cohens_d,effect_size
fakebr,home (Home),14,0.23468922755343527,0.48210532341790885,14,0.12737596833050377,0.2991506845354868,2.6478604119590493e-05,6.469331525328538e-06,0.7076942488717286,0.4854311529926386,106.0,0.6505048529949458,0.2674832838264638,small
fakebr,money (Money),14,0.7244496392532795,1.109867885754368,14,1.4262361706603148,1.1210373111026506,0.0005160599118185375,0.010774492434239724,-1.6645524580416036,0.10800936931407584,50.5,0.02890354260191259,-0.6291416925999085,medium
fakebr,relig (Religion),14,0.6222547266893939,1.1796803493335302,14,0.025510204081632654,0.09545044354015154,3.8294854245816916e-05,2.1898473488433645e-07,1.8865622235423136,0.07043501249573504,134.0,0.0319937659663395,0.7130534966202865,medium
fakebr,death (Death),14,0.16979337706120234,0.4207099259100349,14,0.14033916934914029,0.4302801998854323,4.269479955194765e-06,8.181437603496489e-07,0.18313627580024971,0.8561117342448437,104.0,0.7051557172770828,0.06921900597171386,negligible
fakebr,informal (Informal Language),14,0.7612313836308481,0.9424694923897587,14,0.19291221012738677,0.4881278901589477,0.006680711124767505,3.554790011374485e-06,2.0034907377437126,0.05564978564173843,142.5,0.02503002007763264,0.7572483208701701,medium
fakebr,swear (Swear),14,0.0,0.0,14,0.0,0.0,,,,,98.0,,0.0,negligible
fakebr,netspeak (Netspeak),14,0.34426103769169464,0.8257044114092229,14,0.12755102040816327,0.47725221770075793,4.698055844045836e-06,2.1898473488433645e-07,0.8502133811548351,0.40296831899534025,118.0,0.17976018212717892,0.3213504525535805,small
fakebr,assent (Assent),14,0.3648327025606341,0.43972099776488316,14,0.037993920972644375,0.1421602350598002,0.008060601101099041,2.1898473488433645e-07,2.6462659436494067,0.013632514269613904,141.5,0.013233900352968267,1.0001945128337133,large
fakebr,nonflu (Nonfluencies),14,0.10427528675703858,0.3901623969524443,14,0.027367268746579094,0.10239894326146531,2.1898473488433645e-07,2.1898473488433645e-07,0.7133875500130935,0.48196080546320985,98.5,1.0,0.26963514939204264,small
fakebr,filler (Filler Words),14,0.06517205422314912,0.2438514980952777,14,0.027367268746579094,0.10239894326146531,2.1898473488433645e-07,2.1898473488433645e-07,0.5348349020810071,0.5973088115915454,98.5,1.0,0.2021485919119895,small
